URL,Outlinks
https://www.cpp.edu/admissions/index.shtml,"['https://www.cpp.edu/admissions/other-resources/clery-act.shtml', 'https://www.cpp.edu/admissions/freshmen/app-checklist.shtml', 'https://www.cpp.edu/admissions/graduate/masters-resources.shtml', 'https://www.cpp.edu/admissions/transfer/resources.shtml', 'https://www.cpp.edu/admissions/transfer/transfer-student-profile.shtml', 'https://www.cpp.edu/admissions/admission-counselors.shtml', 'https://www.cpp.edu/collins/', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/ceis/', 'https://www.cpp.edu/admissions/graduate/apply.shtml', 'https://www.cpp.edu/admissions/graduate/masters-requirements.shtml', 'https://www.cpp.edu/admissions/other-resources/wue.shtml', 'https://www.cpp.edu/admissions/other-resources/bronco-applicant-portal.shtml', 'http://www.cpp.edu/president/', 'https://www.cpp.edu/annual-security-report.shtml', 'https://www.cpp.edu/admissions/transfer/index.shtml', 'https://www.cpp.edu/cpge/ ', 'https://www.cpp.edu/cba/', 'https://www.cpp.edu/admissions/graduate/masters-explore.shtml', 'https://www.cpp.edu/class/', 'https://www.cpp.edu/jobs/index.shtml', 'https://www.cpp.edu/admissions/transfer/associate-degree-for-transfer.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/file-viewers.shtml', 'https://www.cpp.edu/admissions/international/freshmen.shtml', 'https://www.cpp.edu/ssep/uss-home.shtml', 'https://www.cpp.edu/admissions/international/index.shtml', 'https://engage.cpp.edu/register/app_withdraw', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://www.cpp.edu/admissions/transfer/transfer-faq.shtml', 'https://www.cpp.edu/admissions/other-resources/residency.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/admissions/graduate/index.shtml', 'http://www.cpp.edu/admin-affairs/index.shtml', 'https://www.cpp.edu/admissions/transfer/local-area.shtml', 'https://www.cpp.edu/stratcomm/media-relations.shtml', 'https://www.cpp.edu/em/', 'https://www.cpp.edu/admissions/graduate/masters-admitted.shtml', 'https://www.cpp.edu/admissions/returning-students/index.shtml', 'https://www.cpp.edu/giving/index.shtml', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/student-gateway/', 'https://www.cpp.edu/admissions/freshmen/requirements.shtml', 'https://my.cpp.edu/ ', 'https://www.cpp.edu/studentparents/', 'http://www.cpp.edu/student-affairs/index.shtml', 'https://www.cpp.edu/engineering/', 'https://www.cpp.edu/admissions/freshmen/lote-requirement.shtml', 'https://www.cpp.edu/admissions/other-resources/waitlist-faq.shtml', 'https://www.cpp.edu/academic-manual', 'https://www.cpp.edu/admissions/international/next-steps.shtml', 'https://www.cpp.edu/cba/graduate-business-programs/', 'https://www.cpp.edu/ceis/credential-program/admission/program-application.shtml ', 'https://www.cpp.edu/philanthropy/', 'https://www.cpp.edu/admissions/freshmen/admitted.shtml', 'https://www.cpp.edu/financial-aid/index.shtml', 'https://www.cpp.edu/admissions/freshmen/freshman-faq.shtml', 'https://www.cpp.edu/ceis/credential-program/admission/program-application.shtml', 'https://www.cpp.edu/admissions/freshmen/freshmen-student-profile.shtml', 'https://www.cpp.edu/campus-safety-plan.shtml', 'https://www.cpp.edu/admissions/other-resources/cpp-choice.shtml', 'https://www.cpp.edu/admissions/transfer/impacted-majors.shtml', 'https://www.cpp.edu/admissions/index.shtml#main', 'https://www.cpp.edu/admissions/transfer/admitted.shtml', 'https://www.cpp.edu/alpha-index/index.shtml', 'https://www.cpp.edu/commencement/', 'https://www.cpp.edu/cpge/', 'https://apps.cpp.edu/bronco411/search/', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/apply/', 'http://www.cpp.edu/academic-affairs/index.shtml', 'https://www.cpp.edu/events/', 'https://www.cpp.edu/admissions/contact.shtml', 'https://www.cpp.edu/library/index.shtml', 'https://www.cpp.edu/admissions/international/faqs.shtml', 'https://www.cpp.edu/admissions/freshmen/resources.shtml', 'https://www.cpp.edu/admissions/transfer/requirements.shtml', 'https://www.cpp.edu/admissions/international/app-checklist.shtml', 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/prospective-student-gateway/', 'https://www.cpp.edu/veterans/', 'https://polyform.cpp.edu/Loginformproc/UnityForm.aspx?d1=AV%2b2lZ5Z3VCmUIGEQ2E6maXTJyQU3hc%2bIUo1Yguv4NY4nuQZvQybUb1K%2b8n5OBlJ9aw36sqzl70vqLsYt0i8osEUtBpyJWuWWkA%2bPphTHaAxixTbjasIsEYT1vjV6lILMvuPrXZs%2f2ixi2hf%2bWahKDoe3G7za8xvvZlIEFAxq%2f5OCaO5q3%2fjHBe40znkPCKBYlpXJIu9YLIGE91XhXOqCFpgD%2beDFHl0crGWg719VbqCKxoSZARG8MK%2fw3LMnw1bIw%3d%3d', 'https://www.cpp.edu/agri/', 'https://www.cpp.edu/gradstudies/index.shtml', 'https://polycentric.cpp.edu', 'https://www.cpp.edu/enrollment/', 'https://my.cpp.edu', 'https://www.cpp.edu/admissions/international/resources.shtml', 'https://www.cpp.edu/sci/', 'https://www.cpp.edu/admissions/freshmen/local-area.shtml', 'https://catalog.cpp.edu/', 'https://www.cpp.edu/registrar/', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/family/', 'https://maps.cpp.edu/', 'https://www.cpp.edu/admissions/graduate/masters-app-checklist.shtml', 'https://applicant.cpp.edu/ ', 'https://www.cpp.edu/env/', 'https://www.cpp.edu/admissions/transfer/app-checklist.shtml', 'https://www.cpp.edu/admissions/other-resources/appeals.shtml', 'http://www.cpp.edu/it/index.shtml', 'http://asi.cpp.edu/', 'https://www.cpp.edu/admissions/index.shtml', 'https://www.cpp.edu/officeofequity/index.shtml', 'https://www.cpp.edu/admissions/international/apply.shtml', 'https://www.cpp.edu/admissions/international/graduate.shtml', 'https://www.cpp.edu/admissions/freshmen/index.shtml', 'https://www.cpp.edu/admissions/international/transfer.shtml', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/veterans/admissions.shtml', 'https://www.cpp.edu/admissions/freshmen/impacted-majors.shtml', 'https://www.cpp.edu/admissions/international/admitted.shtml']"
https://www.cpp.edu/officeofequity/index.shtml,"['https://my.cpp.edu', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://www.cpp.edu/officeofequity/about-us.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/officeofequity/resources/services-and-resources.shtml', 'https://www.cpp.edu/officeofequity/resources/annual-cpp-reports.shtml', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/family/', 'https://www.cpp.edu/officeofequity/gender-identity/student-training.shtml', 'https://www.cpp.edu/officeofequity/documents/Protected%20Categories1.pdf', 'https://www.cpp.edu/commencement/', 'https://maps.cpp.edu/', 'https://www.cpp.edu/officeofequity/index.shtml#main', 'https://www.cpp.edu/officeofequity/titleix/csu-executive-orders.shtml', 'https://www.cpp.edu', 'https://www.cpp.edu/officeofequity/discrimination-harassment-retaliation/index.shtml', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/officeofequity/resources/pregnancy-nursing-parenting.shtml', 'https://www.cpp.edu/apply/', 'https://www.cpp.edu/officeofequity/resources/support-advisors.shtml', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/student-gateway/', 'https://www.cpp.edu/officeofequity/csu-systemwide-assessment/index.shtml', 'https://www.cpp.edu/officeofequity/titleix/titleixlaws.shtml', 'https://www.cpp.edu/officeofequity/titleix/terms-definitions.shtml', 'https://www.cpp.edu/officeofequity/resources/gender-inclusive-initiatives.shtml', 'https://www.cpp.edu/officeofequity/index.shtml', 'https://www.cpp.edu/officeofequity/gender-identity/events.shtml', 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/officeofequity/titleix/gender-equity-and-sex-miscond.shtml', 'https://www.cpp.edu/prospective-student-gateway/', 'https://www.cpp.edu/officeofequity/discrimination-harassment-retaliation/religious-accom1.shtml', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/officeofequity/gender-identity/employee-training.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/officeofequity/gender-identity/trainings-for-title-ix-investigators-coordinators.shtml', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/officeofequity/discrimination-harassment-retaliation/policy-dhr.shtml', 'https://www.cpp.edu/file-viewers.shtml', 'https://www.cpp.edu/officeofequity/titleix/report-an-incident-notab.shtml']"
https://www.cpp.edu/aboutcpp/visitor-information/attractions.shtml,"['https://my.cpp.edu', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://www.cpp.edu/aboutcpp/administration.shtml      ', 'https://www.cpp.edu/aboutcpp/polyx.shtml      ', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/aboutcpp/visitor-information/index.shtml      ', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/family/', 'https://www.cpp.edu/commencement/', 'https://maps.cpp.edu/', 'https://www.cpp.edu/aboutcpp/visitor-information/attractions.shtml#main', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/aboutcpp/index.shtml      ', 'https://www.cpp.edu/apply/', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/student-gateway/', 'https://www.cpp.edu/aboutcpp/heritage.shtml      ', 'https://www.cpp.edu/aboutcpp/become-by-doing.shtml      ', 'https://www.cpp.edu/aboutcpp/news-and-media.shtml      ', 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/prospective-student-gateway/', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/file-viewers.shtml', 'https://www.cpp.edu/aboutcpp/rankings.shtml      ']"
https://www.cpp.edu/programs/index.shtml?college=The%20Collins%20College%20of%20Hospitality%20Management      ,"['https://my.cpp.edu', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://www.cpp.edu/programs/index.shtml?college=The%20Collins%20College%20of%20Hospitality%20Management      #main', ""https://www.cpp.edu/programs/index.shtml?college=The%20Collins%20College%20of%20Hospitality%20Management      #{{program['firstLetter']}}"", 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/family/', 'https://www.cpp.edu/commencement/', 'https://maps.cpp.edu/', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/apply/', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/programs/index.shtml?college=The%20Collins%20College%20of%20Hospitality%20Management      #top', 'https://www.cpp.edu/student-gateway/', ""https://www.cpp.edu/programs/{{program['URL']}}"", 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/prospective-student-gateway/', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/outreach/tours.shtml,"['https://my.cpp.edu', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://engage.cpp.edu/portal/groupcampustour ', 'https://www.cpp.edu/outreach/tours.shtml#main', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/outreach/pre-admission-advising.shtml      ', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/family/', 'https://www.cpp.edu/commencement/', 'https://maps.cpp.edu/', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/outreach/documents/self-guided-tour.pdf', 'https://www.cpp.edu/family/index.shtml      ', 'https://www.cpp.edu/apply/', 'https://www.cpp.edu/outreach/tours.shtml      ', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/student-gateway/', 'https://www.cpp.edu/outreach/about-us.shtml      ', 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/prospective-student-gateway/', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/outreach/index.shtml      ', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/maps?id=1130#!m/594431?share', 'https://www.cpp.edu/file-viewers.shtml', 'https://www.cpp.edu/outreach/counselor-connections.shtml      ', 'https://engage.cpp.edu/portal/campustour ']"
https://www.cpp.edu/programs/index.shtml?college=Science      ,"['https://my.cpp.edu', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/family/', 'https://www.cpp.edu/commencement/', 'https://maps.cpp.edu/', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/apply/', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/student-gateway/', ""https://www.cpp.edu/programs/{{program['URL']}}"", 'https://www.cpp.edu/programs/index.shtml?college=Science      #top', 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/prospective-student-gateway/', ""https://www.cpp.edu/programs/index.shtml?college=Science      #{{program['firstLetter']}}"", 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/programs/index.shtml?college=Science      #main', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/file-viewers.shtml']"
https://www.cpp.edu/alumni/,"['https://www.cpp.edu/alumni/volunteer-guidelines.shtml', 'https://www.cpp.edu/~alumni/index.shtml', 'https://my.cpp.edu', 'https://www.cpp.edu/alumni/chapters/collins.shtml', 'https://www.cpp.edu/alumni/outstanding-alumni/distinguishedalumnigala.shtml', 'https://www.cpp.edu/alumni/outstanding-alumni/index.shtml', 'https://www.cpp.edu/alumni/board.shtml', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://www.cpp.edu/wearecpp', 'https://www.cpp.edu/wearecpp/index.shtml', 'http://www.cpp.edu/alumni/get-involved/', 'https://www.cpp.edu/alumni/chapters/rose-float.shtml', 'https://www.cpp.edu/alumni/chapters/black.shtml', 'https://www.cpp.edu/alumni/zoombackgrounds.shtml', 'https://www.cpp.edu/alumni/portfolium.shtml', 'https://www.cpp.edu/%7Epacesetters/', 'https://www.cpp.edu/~career/index.shtml', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/family/', 'https://www.cpp.edu/commencement/', 'https://maps.cpp.edu/', 'https://www.cpp.edu/alumni/outstanding-alumni/about-distinguished.shtml', 'https://www.cpp.edu/alumni/chapters/urp.shtml', 'https://www.cpp.edu/alumni/alumni-career-services.shtml', 'https://www.cpp.edu/alumni/#CPPCarousel', 'https://www.cpp.edu/alumni/member-benefits.shtml', 'https://www.cpp.edu/alumni/outstanding-alumni/past-recipients.shtml', 'https://www.cpp.edu/alumni/chapters/regional.shtml', 'https://www.cpp.edu/alumni/get-involved/mentoring.shtml', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/alumni/student-outreach/index.shtml', 'https://www.cpp.edu/alumni/alumni-resources.shtml', 'https://www.cpp.edu/alumni/chapters/agalumni.shtml', 'https://www.cpp.edu/apply/', 'https://www.cpp.edu/alumni/outstanding-alumni/2022-recipients.shtml', 'https://www.cpp.edu/alumni/contact.shtml', 'https://www.cpp.edu/~alumni/member-benefits.shtml', 'https://www.cpp.edu/alumni/about.shtml', 'https://www.cpp.edu/alumni/faqs.shtml', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/alumni/get-involved/index.shtml', 'https://www.cpp.edu/alumni/get-involved/professor.shtml', 'https://www.cpp.edu/student-gateway/', 'https://www.cpp.edu/alumni/chapters/pilipino_chapter.shtml', 'https://www.cpp.edu/alumni/membership', 'https://www.cpp.edu/alumni/chapters/latino.shtml', 'https://www.cpp.edu/wearecpp/', 'https://www.cpp.edu/alumni/chapters/business.shtml', 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/prospective-student-gateway/', 'https://weare.cpp.edu/submit-a-story/', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/alumni/events.shtml', 'https://www.cpp.edu/alumni/lovestories2024.shtml', 'https://www.cpp.edu/alumni/chapters/asi.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/alumni/polyalumni-newsletter.shtml', 'https://www.cpp.edu/file-viewers.shtml', 'https://www.cpp.edu/alumni/chapters/index.shtml', 'https://www.cpp.edu/alumni/vision-and-purpose.shtml', 'https://www.cpp.edu/alumni/get-involved/dining.shtml']"
https://www.cpp.edu/student-affairs/topics/diversity.shtml,"['https://www.cpp.edu/msi/ ', 'https://my.cpp.edu', 'https://www.cpp.edu/student-affairs/sa-staff/travel-request.shtml', 'https://www.cpp.edu/student-affairs/dsa/leadership.shtml', 'https://www.cpp.edu/student-affairs/topics/health.shtml', 'https://www.cpp.edu/veterans ', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/student-affairs/dsa/aboutus.shtml', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/family/', 'https://www.cpp.edu/commencement/', 'https://www.cpp.edu/student-affairs/topics/safety.shtml', 'https://maps.cpp.edu/', 'https://www.cpp.edu/student-affairs/sa-staff/hr.shtml', 'https://www.cpp.edu/student-affairs/dsa/contact-us.shtml', 'https://www.cpp.edu/student-affairs/sa-staff/volunteers.shtml', 'https://www.cpp.edu/student-affairs/topics/policies.shtml', 'https://www.cpp.edu/student-affairs/sa-staff/ade.shtml', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/apply/', 'https://www.cpp.edu/tree ', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/ssep/ ', 'https://www.cpp.edu/student-gateway/', 'https://www.cpp.edu/student-affairs/index.shtml', 'https://www.cpp.edu/student-affairs/dsa/new-hires.shtml', 'https://www.cpp.edu/student-affairs/topics/meet-sa-leaders.shtml', 'https://www.cpp.edu/student-affairs/topics/support.shtml', 'https://www.cpp.edu/student-affairs/sa-staff/vprequest.shtml', 'https://www.cpp.edu/student-affairs/principles-of-community.shtml', 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/prospective-student-gateway/', 'https://www.cpp.edu/student-affairs/sa-staff/pro-dev.shtml', 'https://asi.cpp.edu/services/child-care/children-center/ ', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/student-affairs/topics/involvement.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/student-affairs/sa-staff/awards.shtml', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/file-viewers.shtml', 'https://www.cpp.edu/student-affairs/dsa/org-chart.shtml', 'https://www.cpp.edu/student-affairs/topics/diversity.shtml', 'https://www.cpp.edu/student-affairs/sa-staff/dsabudget.shtml', 'https://www.cpp.edu/student-affairs/topics/diversity.shtml#main', 'https://www.cpp.edu/student-affairs/sa-staff/dsamarketing.shtml']"
https://www.cpp.edu#main,"['https://careercenter.cpp.edu/', 'https://www.cpp.edu/campus-life/index.shtml      ', 'https://www.cpp.edu/academics/', 'https://www.cpp.edu/collins/', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/ceis/', 'https://www.cpp.edu/programs/index.shtml?college=Engineering      ', 'https://www.cpp.edu/student-affairs', 'http://www.cpp.edu/president/', 'https://www.cpp.edu/programs/index.shtml?college=Business%20Administration      ', 'https://www.cpp.edu/annual-security-report.shtml', 'https://www.cpp.edu/cba/', 'https://www.cpp.edu/programs/index.shtml      ', 'https://www.cpp.edu/class/', 'https://www.cpp.edu/jobs/index.shtml', 'https://www.cpp.edu/equal-opportunity.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/file-viewers.shtml', 'https://www.cpp.edu/ssep/uss-home.shtml', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://www.cpp.edu/aboutcpp/polyx.shtml      ', 'https://www.cpp.edu/apply/index.shtml      ', 'https://www.cpp.edu/accessibility.shtml', 'http://www.cpp.edu/admin-affairs/index.shtml', 'https://www.cpp.edu/stratcomm/media-relations.shtml', 'https://www.cpp.edu/em/', 'https://www.cpp.edu/giving/index.shtml', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/student-gateway/', 'https://www.cpp.edu/studentparents/', 'https://www.cpp.edu/${url}', 'https://www.cpp.edu/news/content/2023/09/elevating-students-cpp-is-top-polytechnic-for-value-economic-mobility-in-new-rankings/index.shtml      ', 'https://www.cpp.edu/programs/index.shtml?college=Education%20and%20Integrative%20Studies      ', 'https://www.cpp.edu/engineering/', 'http://www.cpp.edu/student-affairs/index.shtml', 'https://www.cpp.edu/programs/index.shtml?programType=Master', 'https://www.cpp.edu/housing/futureresidents/apply-to-uhs.shtml', 'https://www.cpp.edu/academic-manual', 'https://www.cpp.edu/cba/graduate-business-programs/', 'https://www.cpp.edu/philanthropy/', 'https://www.cpp.edu/financial-aid/index.shtml', 'https://www.cpp.edu/programs/index.shtml?college=Environmental%20Design      ', 'https://www.cpp.edu/campus-safety-plan.shtml', 'https://www.cpp.edu/aboutcpp/why-cpp/well-ranked.shtml      ', 'https://www.cpp.edu/alpha-index/index.shtml', 'https://www.cpp.edu/commencement/', 'https://applicant.cpp.edu/', 'https://www.cpp.edu/cpge/', 'https://apps.cpp.edu/bronco411/search/', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/apply/', 'http://www.cpp.edu/academic-affairs/index.shtml', 'https://www.cpp.edu/events/', 'https://www.cpp.edu/library/index.shtml', 'https://www.cpp.edu/programs/index.shtml?college=Letters,%20Arts,%20and%20Social%20Sciences      ', 'https://www.cpp.edu/aboutcpp/become-by-doing.shtml      ', 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/prospective-student-gateway/', 'https://www.cpp.edu/programs/index.shtml', 'https://www.cpp.edu/agri/', 'https://www.cpp.edu/news/content/2025/05/bronco-community-invited-to-review-draft-eir-related-to-campus-master-plan/index.shtml', 'https://polycentric.cpp.edu', 'https://www.cpp.edu/programs/index.shtml?programType=Bachelor', 'https://www.cpp.edu/student-affairs/topics/diversity.shtml      ', 'https://my.cpp.edu', 'https://www.cpp.edu/programs/index.shtml?college=Agriculture      ', 'https://www.cpp.edu/sci/', 'https://catalog.cpp.edu/', 'https://www.cpp.edu/news/content/2025/04/join-us-for-cal-poly-pomona-day-at-the-la-county-fair/index.shtml', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/family/', 'https://maps.cpp.edu/', 'https://www.cpp.edu/studentsuccess/oss/fye/index.shtml      ', 'https://www.cpp.edu/env/', 'https://www.cpp.edu/news/content/2025/04/college-of-engineering-hall-of-famer-to-receive-honorary-doctorate/index.shtml', 'https://www.cpp.edu/openhouse/', 'https://www.cpp.edu/campus-life/index.shtml', 'http://asi.cpp.edu/', 'http://www.cpp.edu/it/index.shtml', 'https://www.cpp.edu/news/content/2025/04/graduating-doctoral-student-helps-restore-the-monumental-legacy-of-mlk-on-campus/index.shtml', 'https://www.cpp.edu/admissions/index.shtml', 'https://www.cpp.edu/officeofequity/index.shtml', 'https://www.cpp.edu/aboutcpp/visitor-information/attractions.shtml', 'https://www.cpp.edu/programs/index.shtml?college=The%20Collins%20College%20of%20Hospitality%20Management      ', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/programs/index.shtml?college=Science      ', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/student-affairs/topics/diversity.shtml', 'https://www.cpp.edu#main']"
https://www.cpp.edu/class/psychology/ms-psy-program/index.shtml,"['https://www.cpp.edu/class/psychology/ms-psy-program/index.shtml#item-3', 'https://my.cpp.edu', 'https://www.cpp.edu/faculty-staff-gateway/', 'https://www.cpp.edu/class/psychology/advising/index.shtml', 'https://www.cpp.edu/class/psychology/psychology-course/psy-minor.shtml', 'https://www.cpp.edu/class/psychology/ms-psy-program/index.shtml#item-5', 'https://www.cpp.edu/class/psychology/internship-scholarship-opportunities.shtml', 'https://www.cpp.edu/class/psychology/announcements-and-events/index.shtml', 'https://www.cpp.edu/accessibility.shtml', 'https://www.cpp.edu/privacy.shtml', 'https://www.cpp.edu/giving/', 'https://www.cpp.edu/family/', 'https://www.cpp.edu/class/psychology/advising/faculty-advisor-or-student-success.shtml', 'https://www.cpp.edu/class/psychology/ms-psy-program/index.shtml', 'https://www.cpp.edu/commencement/', 'https://www.cpp.edu/class/psychology/announcements-and-events/faculty-and-staff-spotlight.shtml', 'https://maps.cpp.edu/', 'https://www.cpp.edu/class/psychology/index.shtml', 'https://www.cpp.edu/class/psychology/psychology-course/course-offerings.shtml', 'https://www.cpp.edu/class/psychology/ms-psy-program/index.shtml#item-1', 'https://www.cpp.edu/class/psychology/psychology-course/curriculum-sheets.shtml', 'https://engage.cpp.edu/register/ask_us_a_question', 'https://www.cpp.edu/class/psychology/faculty-staff/office-hours.shtml', 'https://www.cpp.edu/class/psychology/ms-psy-program/ms-how-to-apply.shtml', 'https://www.cpp.edu/class/psychology/faculty-staff/part-time-old.shtml', 'https://www.cpp.edu/apply/', 'https://www.cpp.edu/news/', 'https://www.cpp.edu/class/psychology/support-the-department.shtml', 'https://www.cpp.edu/student-gateway/', 'https://www.cpp.edu/class/psychology/undergrad_research/faculty-interests-combined.shtml', 'https://www.cpp.edu/class/psychology/undergrad_research/index.shtml', 'https://www.cpp.edu/class/psychology/announcements-and-events/lowell-overton.shtml', 'https://www.cpp.edu/class/psychology/advising/faq.shtml', 'https://www.cpp.edu/class/psychology/contact-information.shtml', 'https://www.cpp.edu/class/psychology/advising/psych-advisors.shtml', 'https://www.cpp.edu/class/psychology/psychology-course/roadmaps.shtml', 'https://www.cpp.edu/contact.shtml', 'https://www.cpp.edu/class/psychology/psychology-course/psy-major.shtml', 'https://www.cpp.edu/class/psychology/ms-psy-program/index.shtml#item-6', 'https://www.cpp.edu/prospective-student-gateway/', 'https://www.cpp.edu/class/psychology/faculty-staff/faculty-and-staff.shtml', 'https://www.cpp.edu/outreach/tours.shtml', 'https://www.cpp.edu/class/psychology/ms-psy-program/index.shtml#item-2', 'https://www.cpp.edu/class/psychology/ms-psy-program/index.shtml#item-4', 'https://www.cpp.edu/class/psychology/student-organizations.shtml', 'https://www.cpp.edu/website-feedback.shtml', 'https://www.cpp.edu/', 'https://www.cpp.edu/class/psychology/ms-psy-program/faq.shtml', 'https://www.cpp.edu/alumni/', 'https://www.cpp.edu/file-viewers.shtml', 'https://www.cpp.edu/class/psychology/undergrad_research/faculty_research_labs.shtml', 'https://catalog.cpp.edu/preview_program.php?catoid=61&poid=15893&hl=%22psychology+m.s.%22&returnto=search#CulminatingExperience1Unit']"
