URL,Outlinks Count
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-14,5
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-46,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#American_League,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-142,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-68,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-Brown_34-1,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-65,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Management,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-108,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-10,11
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Rivalries,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-42,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-100,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-101,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-31,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-60,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-136,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-84,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-23,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-107,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-25,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#bodyContent,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-124,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-125,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Fan_support,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-Brown_34-0,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-107,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-3,9
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-138,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-78,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-53,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-90,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-:0-128,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-126,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-32,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-74,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-92,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-127,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-73,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-16,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-135,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-20,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-39,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Uniforms,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-12,10
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-99,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-126,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-61,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-68,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-143,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Baseball_Hall_of_Famers,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-54,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-82,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-Vin_Scully_trims_'12_travel_schedule_116-1,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-95,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-134,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-44,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-National_Baseball_Hall_of_Fame-6,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-40,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-YankeesDodgers_80-3,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-67,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers_award_winners_and_league_leaders,77
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-86,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-130,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Team_history,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-51,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#St._Louis_Cardinals,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-93,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-50,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-57,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-LADbroadcasters-112,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-26,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-87,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-122,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-50,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-40,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-ESPN_2019_Yankees_Dodgers-81,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-72,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-Vin_Scully_Retrospective_113-0,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-YankeesDodgers_80-0,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-14,5
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-43,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-MoveToCalifornia_55-2,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-75,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers_Radio_Network,16
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-MoveToCalifornia_55-1,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-133,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-73,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-98,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-71,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-1,45
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-137,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-:0_128-0,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-9,11
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#International,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-88,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-142,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-21,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-111,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-38,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Ford_C._Frick_Award_recipients,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-Dodgers'_Death_Brings_out_the_Best-115,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-103,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-15,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-91,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-8,9
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-26,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Houston_Astros,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Presidents,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-32,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Historical_records_and_firsts,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-94,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-124,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-45,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-27,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-120,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-139,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-22,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-5,10
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Other_historical_notes,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-ESPN_2019_Yankees_Dodgers_81-0,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-87,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Other,2
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-65,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-48,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-96,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-93,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-79,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-89,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-141,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-ballparksofbaseball.com_18-1,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-109,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-Jersey_City_29-0,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers_all-time_roster,30
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-67,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Rookie_of_the_Year_Award_(NL),1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-62,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Origin_of_the_nickname,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-64,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-45,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-63,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Attendance_records,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-99,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-88,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-71,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-47,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-Brown-34,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Divisional,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-20,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-140,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-108,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-23,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-76,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-24,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-10,11
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-13,11
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-Jersey_City_29-1,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-25,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-143,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-49,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-63,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-122,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#History,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-66,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-91,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-123,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-130,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-70,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-90,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-Jersey_City-29,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Personnel,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-102,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-44,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Arizona_Diamondbacks,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-120,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-110,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-76,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-Vin_Scully_Retrospective_113-1,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-72,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-24,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Awards,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-83,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Legends_of_Dodger_Baseball,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-MoveToCalifornia-55,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-61,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-83,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#References,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-69,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-:0_128-1,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-92,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Radio_and_television,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-100,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-auto_19-1,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-4,11
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-12,10
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-105,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-106,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Los_Angeles_Angels,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-105,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Further_reading,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-60,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-ballparksofbaseball.com_18-2,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-136,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-95,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-129,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-31,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Cy_Young_Award_(NL),1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-ballparksofbaseball.com_18-0,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-National_Baseball_Hall_of_Fame_6-1,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-LeonardBernardo_7-0,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-Vin_Scully_trims_'12_travel_schedule_116-0,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-36,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-Charley_Steiner_will_do_radio_only_for_the_Dodgers-117,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-4,11
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Asian_players,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Cincinnati_Reds,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#San_Francisco_Giants,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-15,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-17,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-123,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Jackie_Robinson,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#External_links,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-75,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-Dodgers'_Death_Brings_out_the_Best_115-0,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-LADbroadcasters_112-1,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-58,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-41,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-35,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-YankeesDodgers_80-2,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-86,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-38,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-66,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-135,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-79,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-56,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Public_address_announcers/organists,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-Vin_Scully_Retrospective_113-3,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-52,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-22,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-84,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-96,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#New_York_Yankees,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-82,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-56,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-LeonardBernardo_7-1,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-139,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-134,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-58,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-30,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-2,9
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-30,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-140,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#San_Diego_Padres,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-Charley_Steiner_will_do_radio_only_for_the_Dodgers_117-0,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-1,45
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-89,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-DodgersTimeline1890s_33-0,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-59,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-ballparksofbaseball.com-18,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-43,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-37,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-2,9
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-53,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-39,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-97,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Move_to_California,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Achievements,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-37,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-64,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-74,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-57,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Most_Valuable_Player_(NL),1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-119,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-131,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-77,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-48,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-auto_19-0,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Team_records,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-8,9
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-52,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-46,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-137,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-Vin_Scully_Retrospective_113-2,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-141,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-35,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-102,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Minor_league_affiliations,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-5,10
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-97,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#Brooklyn_Dodgers,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-133,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-111,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-138,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-DodgersTimeline1950s-11,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-62,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-132,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-125,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-121,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_ref-41,1
https://en.wikipedia.org/wiki/Los_Angeles_Dodgers#cite_note-69,1
